AGENCY_ID,PRIMARY_AGENCY_ID,PROD_ABBR,PROD_LINE,STATE_ABBR,STAT_PROFILE_DATE_YEAR,RETENTION_POLY_QTY,POLY_INFORCE_QTY,PREV_POLY_INFORCE_QTY,NB_WRTN_PREM_AMT,WRTN_PREM_AMT,PREV_WRTN_PREM_AMT,PRD_ERND_PREM_AMT,PRD_INCRD_LOSSES_AMT,MONTHS,RETENTION_RATIO,LOSS_RATIO,LOSS_RATIO_3YR,GROWTH_RATE_3YR,AGENCY_APPOINTMENT_YEAR,ACTIVE_PRODUCERS,MAX_AGE,MIN_AGE,VENDOR_IND,VENDOR,PL_START_YEAR,PL_END_YEAR,COMMISIONS_START_YEAR,COMMISIONS_END_YEAR,CL_START_YEAR,CL_END_YEAR,ACTIVITY_NOTES_START_YEAR,ACTIVITY_NOTES_END_YEAR,CL_BOUND_CT_MDS,CL_QUO_CT_MDS,CL_BOUND_CT_SBZ,CL_QUO_CT_SBZ,CL_BOUND_CT_eQT,CL_QUO_CT_eQT,PL_BOUND_CT_ELINKS,PL_QUO_CT_ELINKS,PL_BOUND_CT_PLRANK,PL_QUO_CT_PLRANK,PL_BOUND_CT_eQTte,PL_QUO_CT_eQTte,PL_BOUND_CT_APPLIED,PL_QUO_CT_APPLIED,PL_BOUND_CT_TRANSACTNOW,PL_QUO_CT_TRANSACTNOW
166,148,HOMEOWNERS,PL,IN,2008,24,36,44,597,1675.37,3854.57,2366.88,0,12,0.545454546,0,0.407208101,-0.359762354,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2009,36,36,36,0,3956,1675.37,2475.94,0,12,1,0,0.193283107,-0.314850216,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2010,16,24,36,1413,2101.45,3956,2578.12,0,12,0.444444444,0,0.154649025,-0.370810208,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2011,20,24,24,0,3075,2101.45,3042.23,0,12,0.833333333,0,-0.138038356,-0.160989723,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2012,24,24,24,0,1911,3075,3384.87,0,12,1,0,0,-0.265551749,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2013,15,15,24,0,2115.86,1911,2625.5,0,12,0.625,0,0,-0.102757719,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2014,0,0,15,0,121.9,2115.86,165.23,0,12,0,0,0.560065982,-0.405440164,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,HOMEOWNERS,PL,IN,2015,0,0,0,0,0,121.9,0,0,5,99999,99999,99999,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOBILEHOME,PL,IN,2005,1,1,8,0,-212.04,316,-12.92,0,8,0.125,99999,99999,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOBILEHOME,PL,IN,2006,0,0,5,0,0,-212.04,0,0,12,0,99999,0.227659913,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOBILEHOME,PL,IN,2007,0,0,0,0,0,0,0,0,12,99999,99999,0.17178108,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOBILEHOME,PL,IN,2008,0,0,0,0,0,0,0,0,2,99999,99999,0.407208101,-0.359762354,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2005,18,25,29,10,704.5,793.73,493.51,0,8,0.620689655,0,99999,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2006,36,36,39,0,715,740.48,725.54,0,12,0.923076923,0,0.227659913,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2007,31,31,36,0,644.26,715,662.35,0,12,0.861111111,0,0.17178108,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2008,8,16,31,510.4,869.49,644.26,806.66,0,12,0.258064516,0,0.407208101,-0.359762354,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2009,8,12,16,0,978.5,869.49,978.27,1813.1,12,0.5,1.852938171,0.193283107,-0.314850216,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2010,12,21,12,213.1,1448.9,978.5,1321.04,0,12,1,0,0.154649025,-0.370810208,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2011,21,24,21,0,1533.2,1448.9,1553.34,0,12,1,0,-0.138038356,-0.160989723,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2012,15,15,24,0,1050.54,1533.2,1138.28,0,12,0.625,0,0,-0.265551749,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2013,12,12,15,0,1006.6,1050.54,1014.35,0,12,0.8,0,0,-0.102757719,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2014,12,12,12,0,1030.2,1006.6,1016.45,2040.55,12,1,1.980731897,0.560065982,-0.405440164,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,MOTORHOME,PL,IN,2015,5,5,5,0,548.5,503.3,441.76,0,5,1,0,99999,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2005,8,8,8,0,250,156,167.72,0,8,1,0,99999,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2006,12,12,12,0,250,250,249.99,0,12,1,0,0.227659913,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2007,2,2,12,0,0,250,167.59,0,12,0.166666667,99999,0.17178108,99999,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2008,0,0,2,0,0,0,-84.02,0,12,0,99999,0.407208101,-0.359762354,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2009,0,0,0,0,0,0,0,0,12,99999,99999,0.193283107,-0.314850216,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2010,0,0,0,0,0,0,0,0,12,99999,99999,0.154649025,-0.370810208,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2011,0,0,0,0,0,0,0,0,12,99999,99999,-0.138038356,-0.160989723,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
166,148,PERSUMBREL,PL,IN,2012,0,0,0,0,0,0,0,0,2,99999,99999,0,-0.265551749,1996,40,67,28,Y,C,2003,99999,99999,99999,99999,99999,2014,2015,0,0,0,0,0,0,0,0,1,418,4,17,0,0,0,0
173,173,BOILERMACH,CL,OH,2005,0,0,0,0,669.98,66,847.48,0,8,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2006,0,0,0,84,1537.1,1589.98,1560.22,0,12,99999,0,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2007,0,0,0,80,1615.61,1537.1,1618.91,0,12,99999,0,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2008,0,0,0,60,1226.22,1615.61,1301.23,0,12,99999,0,0.129543383,-0.065607089,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2009,0,0,0,258,1637.89,1226.22,1425.94,0,12,99999,0,0.156737851,-0.092530157,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2010,0,0,0,254,1922.21,1637.89,1788.59,0,12,99999,0,0.200857004,-0.051687839,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2011,0,0,0,20,2310.86,1922.21,2097.78,0,12,99999,0,0.268651147,0.038685702,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2012,0,0,0,0,2145.44,2310.86,2135.09,0,12,99999,0,0.256845328,0.026900656,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2013,0,0,0,0,1899.68,2145.44,2020.06,0,12,99999,0,0.233189118,-0.041002553,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2014,0,0,0,0,1986,1899.68,1986,0,12,99999,0,0.296433539,-0.02940161,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOILERMACH,CL,OH,2015,0,0,0,0,857,866,819.72,0,5,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2005,0,0,0,2780,3302.25,-102.56,5244.12,0,8,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2006,0,0,0,1432,7962.28,7952.68,7512.42,0,12,99999,0,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2007,0,0,0,520,8572,7962.28,8106.29,967.76,12,99999,0.112897807,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2008,0,0,0,0,9388.38,8572,9806.99,15717.83,12,99999,1.674179145,0.129543383,-0.065607089,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2009,0,0,0,2042,8152.84,9388.38,7933.78,503.17,12,99999,0.061717144,0.156737851,-0.092530157,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2010,0,0,0,0,7597,8152.84,7980.31,1100,12,99999,0.144793998,0.200857004,-0.051687839,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2011,0,0,0,3936,8351.12,7597,8830.79,0,12,99999,0,0.268651147,0.038685702,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2012,0,0,0,0,10564.65,8351.12,9933.88,3372.25,12,99999,0.319201299,0.256845328,0.026900656,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2013,0,0,0,0,10078.37,10564.65,10251.61,14600,12,99999,1.448646954,0.233189118,-0.041002553,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2014,0,0,0,594,8405.5,10078.37,9365.15,171.2,12,99999,0.020367616,0.296433539,-0.02940161,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,BOP,CL,OH,2015,0,0,0,0,6199,6660,3386.09,0,5,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2005,0,0,0,0,6893.8,12691.24,21117.9,10832.87,8,99999,1.571393136,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2006,0,0,0,1048,33030.98,28576.74,32861.37,592.63,12,99999,0.017941642,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2007,0,0,0,4623,31951.7,33030.98,33292.64,313.11,12,99999,0.009799479,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2008,0,0,0,4028,28240.55,31951.7,27292.28,0,12,99999,0,0.129543383,-0.065607089,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2009,0,0,0,0,23292.89,28240.55,25349.17,1192.74,12,99999,0.051206184,0.156737851,-0.092530157,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2010,0,0,0,1351,25017.67,23292.89,24962.01,3306.13,12,99999,0.132151795,0.200857004,-0.051687839,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2011,0,0,0,864,21986.43,25017.67,22381.18,39705.51,12,99999,1.805909827,0.268651147,0.038685702,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2012,0,0,0,0,19609.31,21986.43,20295.01,0,12,99999,0,0.256845328,0.026900656,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2013,0,0,0,0,18608.89,19609.31,18953.4,1918.3,12,99999,0.103085138,0.233189118,-0.041002553,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2014,0,0,0,0,20335.49,18608.89,19663.86,9376.5,12,99999,0.461090438,0.296433539,-0.02940161,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMAUTO,CL,OH,2015,0,0,0,0,15003.11,15320.03,8378.74,73.02,5,99999,0.004866991,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2005,0,0,0,0,463.03,1740.97,2004.3,0,8,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2006,0,0,0,1370,3290.24,2780.5,3320.06,0,12,99999,0,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2007,0,0,0,189,3331.04,3290.24,3401.24,5000,12,99999,1.501032711,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2008,0,0,0,349,3438.29,3331.04,3263.98,-3003.27,12,99999,-0.873477804,0.129543383,-0.065607089,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2009,0,0,0,0,3051.91,3438.29,3318.15,0,12,99999,0,0.156737851,-0.092530157,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2010,0,0,0,130,2626.74,3051.91,2711.54,0,12,99999,0,0.200857004,-0.051687839,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2011,0,0,0,185,2986.1,2626.74,2697.63,0,12,99999,0,0.268651147,0.038685702,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2012,0,0,0,0,3154.08,2986.1,3063.88,0,12,99999,0,0.256845328,0.026900656,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2013,0,0,0,0,3111.11,3154.08,3122.7,0,12,99999,0,0.233189118,-0.041002553,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2014,0,0,0,0,4001.39,3111.11,3820.66,0,12,99999,0,0.296433539,-0.02940161,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMINLMAR,CL,OH,2015,0,0,0,0,3280,3002.4,1706.55,0,5,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2005,271,408,350,0,0,0,0,0,8,0.774285714,99999,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2006,525,666,597,0,0,0,0,0,12,0.879396985,99999,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2007,598,703,666,0,0,0,0,0,12,0.897897898,99999,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2008,605,655,703,0,0,0,0,0,12,0.86059744,99999,0.129543383,-0.065607089,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2009,557,638,655,0,0,0,0,0,12,0.850381679,99999,0.156737851,-0.092530157,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2010,538,656,638,0,0,0,0,0,12,0.843260188,99999,0.200857004,-0.051687839,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2011,558,631,656,0,0,0,0,0,12,0.850609756,99999,0.268651147,0.038685702,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2012,578,599,631,0,0,0,0,0,12,0.916006339,99999,0.256845328,0.026900656,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2013,544,545,599,0,0,0,0,0,12,0.908180301,99999,0.233189118,-0.041002553,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2014,516,523,545,0,0,0,0,0,12,0.946788991,99999,0.296433539,-0.02940161,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMPOL,CL,OH,2015,205,205,221,0,0,0,0,0,5,0.92760181,99999,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2005,0,0,0,0,0,2150,2322.98,0,8,99999,99999,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2006,0,0,0,0,3879,3452,3738.61,0,12,99999,0,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2007,0,0,0,1213,3355.13,3879,3620.41,0,12,99999,0,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2008,0,0,0,0,-23.01,3355.13,814.46,0,12,99999,99999,0.129543383,-0.065607089,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2009,0,0,0,0,400,-23.01,399.94,0,12,99999,0,0.156737851,-0.092530157,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2010,0,0,0,0,1918.3,400,1590.36,0,12,99999,0,0.200857004,-0.051687839,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2011,0,0,0,0,400,1918.3,727.94,0,12,99999,0,0.268651147,0.038685702,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2012,0,0,0,0,400,400,400.06,0,12,99999,0,0.256845328,0.026900656,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2013,0,0,0,0,400,400,399.94,0,12,99999,0,0.233189118,-0.041002553,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2014,0,0,0,0,400,400,400,0,12,99999,0,0.296433539,-0.02940161,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,COMMUMBREL,CL,OH,2015,0,0,0,0,400,400,165.48,0,5,99999,0,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,CRIME,CL,OH,2005,0,0,0,0,0,115,149.33,0,8,99999,99999,99999,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,CRIME,CL,OH,2006,0,0,0,0,248,222,239.45,0,12,99999,0,0.03857963,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
173,173,CRIME,CL,OH,2007,0,0,0,0,223,248,231.47,0,12,99999,0,0.092614046,99999,1982,10,93,28,Y,C,1999,99999,99999,99999,99999,99999,99999,99999,0,0,1,1,1,1,0,0,0,0,45,356,0,0,0,0
